date,sku_id,product_name,category,price,units_sold,revenue,cost,inventory_on_hand,price_bucket,sku_segment
2025-05-27,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,834,Low,Tail
2025-05-28,SKU_1009,Electronics Product 9,Electronics,159.08,14,2227.1,96.23,820,Low,Tail
2025-05-29,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,793,Low,Tail
2025-05-30,SKU_1009,Electronics Product 9,Electronics,171.67,31,5321.73,96.23,762,Medium,Tail
2025-05-31,SKU_1009,Electronics Product 9,Electronics,159.08,19,3022.5,96.23,743,Low,Tail
2025-06-01,SKU_1009,Electronics Product 9,Electronics,159.08,52,8272.09,96.23,691,Low,Tail
2025-06-02,SKU_1009,Electronics Product 9,Electronics,159.08,24,3817.89,96.23,667,Low,Tail
2025-06-03,SKU_1009,Electronics Product 9,Electronics,159.08,50,7953.93,96.23,617,Low,Tail
2025-06-04,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,575,Low,Tail
2025-06-05,SKU_1009,Electronics Product 9,Electronics,174.33,20,3486.64,96.23,555,Medium,Tail
2025-06-06,SKU_1009,Electronics Product 9,Electronics,159.08,10,1590.79,96.23,545,Low,Tail
2025-06-07,SKU_1009,Electronics Product 9,Electronics,159.08,48,7635.78,96.23,497,Low,Tail
2025-06-08,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,481,Low,Tail
2025-06-09,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,442,Low,Tail
2025-06-10,SKU_1009,Electronics Product 9,Electronics,147.27,20,2945.46,96.23,422,Low,Tail
2025-06-11,SKU_1009,Electronics Product 9,Electronics,159.08,33,5249.6,96.23,389,Low,Tail
2025-06-12,SKU_1009,Electronics Product 9,Electronics,159.08,51,8113.01,96.23,338,Low,Tail
2025-06-13,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,300,Low,Tail
2025-06-14,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,262,Low,Tail
2025-06-15,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,219,Low,Tail
2025-06-16,SKU_1009,Electronics Product 9,Electronics,159.08,44,6999.46,96.23,1004,Low,Tail
2025-06-17,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,962,Low,Tail
2025-06-18,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,935,Low,Tail
2025-06-19,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,919,Low,Tail
2025-06-20,SKU_1009,Electronics Product 9,Electronics,159.08,26,4136.05,96.23,893,Low,Tail
2025-06-21,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,859,Low,Tail
2025-06-22,SKU_1009,Electronics Product 9,Electronics,144.26,56,8078.31,96.23,803,Low,Tail
2025-06-23,SKU_1009,Electronics Product 9,Electronics,159.08,12,1908.94,96.23,791,Low,Tail
2025-06-24,SKU_1009,Electronics Product 9,Electronics,160.38,47,7537.97,96.23,744,Medium,Tail
2025-06-25,SKU_1009,Electronics Product 9,Electronics,146.56,18,2638.07,96.23,726,Low,Tail
2025-06-26,SKU_1009,Electronics Product 9,Electronics,159.08,30,4772.36,96.23,696,Low,Tail
2025-06-27,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,653,Low,Tail
2025-06-28,SKU_1009,Electronics Product 9,Electronics,159.08,56,8908.41,96.23,597,Low,Tail
2025-06-29,SKU_1009,Electronics Product 9,Electronics,159.08,58,9226.56,96.23,539,Low,Tail
2025-06-30,SKU_1009,Electronics Product 9,Electronics,159.08,25,3976.97,96.23,514,Low,Tail
2025-07-01,SKU_1009,Electronics Product 9,Electronics,159.08,13,2068.02,96.23,501,Low,Tail
2025-07-02,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,462,Low,Tail
2025-07-03,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,446,Low,Tail
2025-07-04,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,408,Low,Tail
2025-07-05,SKU_1009,Electronics Product 9,Electronics,162.59,49,7966.99,96.23,359,Medium,Tail
2025-07-06,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,312,Low,Tail
2025-07-07,SKU_1009,Electronics Product 9,Electronics,159.08,30,4772.36,96.23,282,Low,Tail
2025-07-08,SKU_1009,Electronics Product 9,Electronics,159.08,23,3658.81,96.23,259,Low,Tail
2025-07-09,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,244,Low,Tail
2025-07-10,SKU_1009,Electronics Product 9,Electronics,159.08,9,1431.71,96.23,235,Low,Tail
2025-07-11,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,1086,Low,Tail
2025-07-12,SKU_1009,Electronics Product 9,Electronics,159.08,36,5726.83,96.23,1050,Low,Tail
2025-07-13,SKU_1009,Electronics Product 9,Electronics,159.08,40,6363.15,96.23,1010,Low,Tail
2025-07-14,SKU_1009,Electronics Product 9,Electronics,167.49,29,4857.07,96.23,981,Medium,Tail
2025-07-15,SKU_1009,Electronics Product 9,Electronics,159.08,32,5090.52,96.23,949,Low,Tail
2025-07-16,SKU_1009,Electronics Product 9,Electronics,159.08,30,4772.36,96.23,919,Low,Tail
2025-07-17,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,877,Low,Tail
2025-07-18,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,860,Low,Tail
2025-07-19,SKU_1009,Electronics Product 9,Electronics,159.08,46,7317.62,96.23,814,Low,Tail
2025-07-20,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,786,Low,Tail
2025-07-21,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,766,Low,Tail
2025-07-22,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,746,Low,Tail
2025-07-23,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,707,Low,Tail
2025-07-24,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,679,Low,Tail
2025-07-25,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,659,Low,Tail
2025-07-26,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,628,Low,Tail
2025-07-27,SKU_1009,Electronics Product 9,Electronics,159.08,25,3976.97,96.23,603,Low,Tail
2025-07-28,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,586,Low,Tail
2025-07-29,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,539,Low,Tail
2025-07-30,SKU_1009,Electronics Product 9,Electronics,159.08,21,3340.65,96.23,518,Low,Tail
2025-07-31,SKU_1009,Electronics Product 9,Electronics,143.65,16,2298.32,96.23,502,Low,Tail
2025-08-01,SKU_1009,Electronics Product 9,Electronics,159.08,24,3817.89,96.23,478,Low,Tail
2025-08-02,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,435,Low,Tail
2025-08-03,SKU_1009,Electronics Product 9,Electronics,159.08,13,2068.02,96.23,422,Low,Tail
2025-08-04,SKU_1009,Electronics Product 9,Electronics,159.08,23,3658.81,96.23,399,Low,Tail
2025-08-05,SKU_1009,Electronics Product 9,Electronics,159.08,35,5567.75,96.23,364,Low,Tail
2025-08-06,SKU_1009,Electronics Product 9,Electronics,159.08,25,3976.97,96.23,339,Low,Tail
2025-08-07,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,292,Low,Tail
2025-08-08,SKU_1009,Electronics Product 9,Electronics,162.44,30,4873.09,96.23,262,Medium,Tail
2025-08-09,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,235,Low,Tail
2025-08-10,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,217,Low,Tail
2025-08-11,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,829,Low,Tail
2025-08-12,SKU_1009,Electronics Product 9,Electronics,173.89,43,7477.09,96.23,786,Medium,Tail
2025-08-13,SKU_1009,Electronics Product 9,Electronics,159.08,45,7158.54,96.23,741,Low,Tail
2025-08-14,SKU_1009,Electronics Product 9,Electronics,159.08,30,4772.36,96.23,711,Low,Tail
2025-08-15,SKU_1009,Electronics Product 9,Electronics,159.08,36,5726.83,96.23,675,Low,Tail
2025-08-16,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,648,Low,Tail
2025-08-17,SKU_1009,Electronics Product 9,Electronics,159.08,40,6363.15,96.23,608,Low,Tail
2025-08-18,SKU_1009,Electronics Product 9,Electronics,159.08,12,1908.94,96.23,596,Low,Tail
2025-08-19,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,568,Low,Tail
2025-08-20,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,541,Low,Tail
2025-08-21,SKU_1009,Electronics Product 9,Electronics,159.08,19,3022.5,96.23,522,Low,Tail
2025-08-22,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,504,Low,Tail
2025-08-23,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,488,Low,Tail
2025-08-24,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,449,Low,Tail
2025-08-25,SKU_1009,Electronics Product 9,Electronics,159.08,9,1431.71,96.23,440,Low,Tail
2025-08-26,SKU_1009,Electronics Product 9,Electronics,159.08,11,1749.87,96.23,429,Low,Tail
2025-08-27,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,395,Low,Tail
2025-08-28,SKU_1009,Electronics Product 9,Electronics,165.24,19,3139.58,96.23,376,Medium,Tail
2025-08-29,SKU_1009,Electronics Product 9,Electronics,159.08,45,7158.54,96.23,331,Low,Tail
2025-08-30,SKU_1009,Electronics Product 9,Electronics,159.08,52,8272.09,96.23,279,Low,Tail
2025-08-31,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,262,Low,Tail
2025-09-01,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,231,Low,Tail
2025-09-02,SKU_1009,Electronics Product 9,Electronics,145.65,51,7428.33,96.23,1055,Low,Tail
2025-09-03,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,1024,Low,Tail
2025-09-04,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,1009,Low,Tail
2025-09-05,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,970,Low,Tail
2025-09-06,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,953,Low,Tail
2025-09-07,SKU_1009,Electronics Product 9,Electronics,159.08,63,10021.96,96.23,890,Low,Tail
2025-09-08,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,870,Low,Tail
2025-09-09,SKU_1009,Electronics Product 9,Electronics,159.08,35,5567.75,96.23,835,Low,Tail
2025-09-10,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,801,Low,Tail
2025-09-11,SKU_1009,Electronics Product 9,Electronics,159.08,49,7794.86,96.23,752,Low,Tail
2025-09-12,SKU_1009,Electronics Product 9,Electronics,159.08,41,6522.23,96.23,711,Low,Tail
2025-09-13,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,680,Low,Tail
2025-09-14,SKU_1009,Electronics Product 9,Electronics,159.08,21,3340.65,96.23,659,Low,Tail
2025-09-15,SKU_1009,Electronics Product 9,Electronics,174.03,23,4002.78,96.23,636,Medium,Tail
2025-09-16,SKU_1009,Electronics Product 9,Electronics,159.08,40,6363.15,96.23,596,Low,Tail
2025-09-17,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,578,Low,Tail
2025-09-18,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,531,Low,Tail
2025-09-19,SKU_1009,Electronics Product 9,Electronics,159.08,29,4613.28,96.23,502,Low,Tail
2025-09-20,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,484,Low,Tail
2025-09-21,SKU_1009,Electronics Product 9,Electronics,159.08,49,7794.86,96.23,435,Low,Tail
2025-09-22,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,392,Low,Tail
2025-09-23,SKU_1009,Electronics Product 9,Electronics,159.08,19,3022.5,96.23,373,Low,Tail
2025-09-24,SKU_1009,Electronics Product 9,Electronics,159.08,32,5090.52,96.23,341,Low,Tail
2025-09-25,SKU_1009,Electronics Product 9,Electronics,159.08,14,2227.1,96.23,327,Low,Tail
2025-09-26,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,284,Low,Tail
2025-09-27,SKU_1009,Electronics Product 9,Electronics,162.54,17,2763.12,96.23,267,Medium,Tail
2025-09-28,SKU_1009,Electronics Product 9,Electronics,159.08,33,5249.6,96.23,234,Low,Tail
2025-09-29,SKU_1009,Electronics Product 9,Electronics,155.79,24,3738.94,96.23,210,Low,Tail
2025-09-30,SKU_1009,Electronics Product 9,Electronics,165.91,28,4645.46,96.23,1171,Medium,Tail
2025-10-01,SKU_1009,Electronics Product 9,Electronics,151.43,35,5300.22,96.23,1136,Low,Tail
2025-10-02,SKU_1009,Electronics Product 9,Electronics,159.08,10,1590.79,96.23,1126,Low,Tail
2025-10-03,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,1095,Low,Tail
2025-10-04,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,1077,Low,Tail
2025-10-05,SKU_1009,Electronics Product 9,Electronics,159.08,44,6999.46,96.23,1033,Low,Tail
2025-10-06,SKU_1009,Electronics Product 9,Electronics,159.08,10,1590.79,96.23,1023,Low,Tail
2025-10-07,SKU_1009,Electronics Product 9,Electronics,159.08,14,2227.1,96.23,1009,Low,Tail
2025-10-08,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,978,Low,Tail
2025-10-09,SKU_1009,Electronics Product 9,Electronics,159.08,33,5249.6,96.23,945,Low,Tail
2025-10-10,SKU_1009,Electronics Product 9,Electronics,159.08,23,3658.81,96.23,922,Low,Tail
2025-10-11,SKU_1009,Electronics Product 9,Electronics,170.31,45,7664.15,96.23,877,Medium,Tail
2025-10-12,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,835,Low,Tail
2025-10-13,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,815,Low,Tail
2025-10-14,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,773,Low,Tail
2025-10-15,SKU_1009,Electronics Product 9,Electronics,156.67,11,1723.4,96.23,762,Low,Tail
2025-10-16,SKU_1009,Electronics Product 9,Electronics,159.08,25,3976.97,96.23,737,Low,Tail
2025-10-17,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,717,Low,Tail
2025-10-18,SKU_1009,Electronics Product 9,Electronics,159.08,40,6363.15,96.23,677,Low,Tail
2025-10-19,SKU_1009,Electronics Product 9,Electronics,159.08,40,6363.15,96.23,637,Low,Tail
2025-10-20,SKU_1009,Electronics Product 9,Electronics,159.08,9,1431.71,96.23,628,Low,Tail
2025-10-21,SKU_1009,Electronics Product 9,Electronics,159.08,27,4295.12,96.23,601,Low,Tail
2025-10-22,SKU_1009,Electronics Product 9,Electronics,159.08,14,2227.1,96.23,587,Low,Tail
2025-10-23,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,540,Low,Tail
2025-10-24,SKU_1009,Electronics Product 9,Electronics,159.08,35,5567.75,96.23,505,Low,Tail
2025-10-25,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,471,Low,Tail
2025-10-26,SKU_1009,Electronics Product 9,Electronics,159.08,49,7794.86,96.23,422,Low,Tail
2025-10-27,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,379,Low,Tail
2025-10-28,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,364,Low,Tail
2025-10-29,SKU_1009,Electronics Product 9,Electronics,159.08,24,3817.89,96.23,340,Low,Tail
2025-10-30,SKU_1009,Electronics Product 9,Electronics,157.74,11,1735.11,96.23,329,Low,Tail
2025-10-31,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,291,Low,Tail
2025-11-01,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,253,Low,Tail
2025-11-02,SKU_1009,Electronics Product 9,Electronics,159.08,61,9703.8,96.23,1100,Low,Tail
2025-11-03,SKU_1009,Electronics Product 9,Electronics,159.08,32,5090.52,96.23,1068,Low,Tail
2025-11-04,SKU_1009,Electronics Product 9,Electronics,159.08,25,3976.97,96.23,1043,Low,Tail
2025-11-05,SKU_1009,Electronics Product 9,Electronics,159.08,35,5567.75,96.23,1008,Low,Tail
2025-11-06,SKU_1009,Electronics Product 9,Electronics,159.08,17,2704.34,96.23,991,Low,Tail
2025-11-07,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,952,Low,Tail
2025-11-08,SKU_1009,Electronics Product 9,Electronics,159.08,30,4772.36,96.23,922,Low,Tail
2025-11-09,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,906,Low,Tail
2025-11-10,SKU_1009,Electronics Product 9,Electronics,159.08,12,1908.94,96.23,894,Low,Tail
2025-11-11,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,876,Low,Tail
2025-11-12,SKU_1009,Electronics Product 9,Electronics,153.14,14,2143.99,96.23,862,Low,Tail
2025-11-13,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,828,Low,Tail
2025-11-14,SKU_1009,Electronics Product 9,Electronics,145.67,32,4661.57,96.23,796,Low,Tail
2025-11-15,SKU_1009,Electronics Product 9,Electronics,159.08,23,3658.81,96.23,773,Low,Tail
2025-11-16,SKU_1009,Electronics Product 9,Electronics,159.08,47,7476.7,96.23,726,Low,Tail
2025-11-17,SKU_1009,Electronics Product 9,Electronics,159.08,42,6681.31,96.23,684,Low,Tail
2025-11-18,SKU_1009,Electronics Product 9,Electronics,159.08,37,5885.91,96.23,647,Low,Tail
2025-11-19,SKU_1009,Electronics Product 9,Electronics,159.08,48,7635.78,96.23,599,Low,Tail
2025-11-20,SKU_1009,Electronics Product 9,Electronics,159.08,37,5885.91,96.23,562,Low,Tail
2025-11-21,SKU_1009,Electronics Product 9,Electronics,159.08,26,4136.05,96.23,536,Low,Tail
2025-11-22,SKU_1009,Electronics Product 9,Electronics,161.67,21,3395.11,96.23,515,Medium,Tail
2025-11-23,SKU_1009,Electronics Product 9,Electronics,159.08,51,8113.01,96.23,464,Low,Tail
2025-11-24,SKU_1009,Electronics Product 9,Electronics,160.4,27,4330.9,96.23,437,Medium,Tail
2025-11-25,SKU_1009,Electronics Product 9,Electronics,159.08,41,6522.23,96.23,396,Low,Tail
2025-11-26,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,358,Low,Tail
2025-11-27,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,319,Low,Tail
2025-11-28,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,291,Low,Tail
2025-11-29,SKU_1009,Electronics Product 9,Electronics,144.17,59,8506.13,96.23,232,Low,Tail
2025-11-30,SKU_1009,Electronics Product 9,Electronics,159.08,23,3658.81,96.23,209,Low,Tail
2025-12-01,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,1165,Low,Tail
2025-12-02,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,1150,Low,Tail
2025-12-03,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,1135,Low,Tail
2025-12-04,SKU_1009,Electronics Product 9,Electronics,159.08,32,5090.52,96.23,1103,Low,Tail
2025-12-05,SKU_1009,Electronics Product 9,Electronics,159.08,33,5249.6,96.23,1070,Low,Tail
2025-12-06,SKU_1009,Electronics Product 9,Electronics,159.08,43,6840.38,96.23,1027,Low,Tail
2025-12-07,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,988,Low,Tail
2025-12-08,SKU_1009,Electronics Product 9,Electronics,152.3,23,3502.87,96.23,965,Low,Tail
2025-12-09,SKU_1009,Electronics Product 9,Electronics,159.08,15,2386.18,96.23,950,Low,Tail
2025-12-10,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,916,Low,Tail
2025-12-11,SKU_1009,Electronics Product 9,Electronics,159.08,22,3499.73,96.23,894,Low,Tail
2025-12-12,SKU_1009,Electronics Product 9,Electronics,150.96,45,6793.03,96.23,849,Low,Tail
2025-12-13,SKU_1009,Electronics Product 9,Electronics,159.08,13,2068.02,96.23,836,Low,Tail
2025-12-14,SKU_1009,Electronics Product 9,Electronics,159.08,50,7953.93,96.23,786,Low,Tail
2025-12-15,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,758,Low,Tail
2025-12-16,SKU_1009,Electronics Product 9,Electronics,159.08,18,2863.42,96.23,740,Low,Tail
2025-12-17,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,706,Low,Tail
2025-12-18,SKU_1009,Electronics Product 9,Electronics,159.08,38,6044.99,96.23,668,Low,Tail
2025-12-19,SKU_1009,Electronics Product 9,Electronics,159.08,44,6999.46,96.23,624,Low,Tail
2025-12-20,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,590,Low,Tail
2025-12-21,SKU_1009,Electronics Product 9,Electronics,159.08,28,4454.2,96.23,562,Low,Tail
2025-12-22,SKU_1009,Electronics Product 9,Electronics,159.08,39,6204.07,96.23,523,Low,Tail
2025-12-23,SKU_1009,Electronics Product 9,Electronics,159.08,31,4931.44,96.23,492,Low,Tail
2025-12-24,SKU_1009,Electronics Product 9,Electronics,159.08,16,2545.26,96.23,476,Low,Tail
2025-12-25,SKU_1009,Electronics Product 9,Electronics,159.08,20,3181.57,96.23,456,Low,Tail
2025-12-26,SKU_1009,Electronics Product 9,Electronics,159.08,12,1908.94,96.23,444,Low,Tail
2025-12-27,SKU_1009,Electronics Product 9,Electronics,159.08,53,8431.17,96.23,391,Low,Tail
2025-12-28,SKU_1009,Electronics Product 9,Electronics,162.58,36,5852.7,96.23,355,Medium,Tail
2025-12-29,SKU_1009,Electronics Product 9,Electronics,159.08,33,5249.6,96.23,322,Low,Tail
2025-12-30,SKU_1009,Electronics Product 9,Electronics,159.08,13,2068.02,96.23,309,Low,Tail
2025-12-31,SKU_1009,Electronics Product 9,Electronics,159.08,34,5408.68,96.23,275,Low,Tail
2025-01-01,SKU_1010,Electronics Product 10,Electronics,221.65,22,4876.37,123.74,1167,Medium,Core
2025-01-02,SKU_1010,Electronics Product 10,Electronics,221.65,29,6427.94,123.74,1138,Medium,Core
2025-01-03,SKU_1010,Electronics Product 10,Electronics,221.65,48,10639.35,123.74,1090,Medium,Core
2025-01-04,SKU_1010,Electronics Product 10,Electronics,221.65,54,11969.27,123.74,1036,Medium,Core
